camera_id,district,department,nearest_station,camera_type,vendor,ownership,latitude,longitude,storage_type,retention_days,install_year,connectivity_status,is_synthetic
CAM01915,Valsad,Home Department - Police,Valsad Town,IP Bullet,Bosch,Government,20.606458,72.928204,Local NVR,7,2020,Offline,TRUE
CAM01916,Valsad,Home Department - Police,Vapi GIDC,IP PTZ,Honeywell,Government,20.363401,72.92116,Local NVR,15,2016,Maintenance,TRUE
CAM01917,Valsad,Home Department - Police,Vapi GIDC,IP PTZ,Hikvision,Government,20.362276,72.921829,Local NVR,15,2023,Active,TRUE
CAM01918,Valsad,Home Department - Police,Vapi Town,IP PTZ,CP Plus,Government,20.372917,72.90713,Cloud,7,2020,Offline,TRUE
CAM01919,Valsad,Home Department - Police,Vapi Town,IP Dome,Bosch,Government,20.373594,72.906567,Local NVR,7,2019,Active,TRUE
CAM01920,Valsad,Home Department - Police,Dungara,Analog Dome,Hikvision,Government,20.336262,72.941053,Local NVR,7,2025,Offline,TRUE
CAM01921,Valsad,Home Department - Police,Dungara,IP Bullet,Bosch,Government,20.336667,72.941583,Local NVR,7,2020,Active,TRUE
CAM01922,Valsad,Home Department - Police,Nanapondha,IP Dome,Honeywell,Government,20.414157,73.12642,Cloud,30,2019,Active,TRUE
CAM01923,Valsad,Home Department - Police,Nanapondha,IP Bullet,CP Plus,Government,20.414115,73.126329,Cloud,7,2022,Offline,TRUE
CAM01924,Valsad,Home Department - Police,Nanapondha,Analog PTZ,CP Plus,Government,20.414879,73.125604,Cloud,15,2017,Offline,TRUE
CAM01925,Valsad,Home Department - Police,Bhilad,IP Bullet,Hikvision,Government,20.2688,72.885632,Local NVR,7,2018,Active,TRUE
CAM01926,Valsad,Home Department - Police,Bhilad,IP Dome,Bosch,Government,20.268422,72.885394,Cloud,7,2024,Active,TRUE
CAM01927,Valsad,Home Department - Police,Bhilad,Analog Dome,Dahua,Government,20.268342,72.886881,Local NVR,15,2019,Active,TRUE
CAM01928,Western Rly Vadodara,Home Department - Police,Anand Rly,IP Bullet,Honeywell,Government,22.561115,72.965598,Cloud,7,2019,Maintenance,TRUE
CAM01929,Western Rly Vadodara,Home Department - Police,Anand Rly,IP PTZ,Bosch,Government,22.561045,72.965917,Local NVR,30,2024,Maintenance,TRUE
CAM01930,Western Rly Vadodara,Home Department - Police,Anand Rly,Analog Dome,Honeywell,Government,22.562532,72.967098,Local NVR,15,2021,Offline,TRUE
CAM01931,Western Rly Vadodara,Home Department - Police,Bharuch Rly,IP Dome,CP Plus,Government,21.7036,73.000044,Cloud,30,2018,Active,TRUE
CAM01932,Western Rly Vadodara,Home Department - Police,Bharuch Rly,IP PTZ,Bosch,Government,21.704816,72.998708,Local NVR,15,2022,Active,TRUE
CAM01933,Western Rly Vadodara,Home Department - Police,Bharuch Rly,IP Bullet,Bosch,Government,21.703866,72.998858,Cloud,15,2016,Offline,TRUE
CAM01934,Western Rly Vadodara,Home Department - Police,Dabhoi Rly,IP Bullet,CP Plus,Government,22.136938,73.41612,Cloud,7,2022,Maintenance,TRUE
CAM01935,Western Rly Vadodara,Home Department - Police,Dabhoi Rly,Analog PTZ,CP Plus,Government,22.137141,73.41541,Local NVR,7,2023,Maintenance,TRUE
CAM01936,Western Rly Vadodara,Home Department - Police,Dabhoi Rly,IP Dome,Dahua,Government,22.138413,73.415133,Local NVR,7,2018,Active,TRUE
CAM01937,Western Rly Vadodara,Home Department - Police,Dabhoi Rly,IP Dome,Honeywell,Government,22.137523,73.415387,Local NVR,15,2022,Offline,TRUE
CAM01938,Western Rly Vadodara,Home Department - Police,Godhra Rly,IP Dome,Dahua,Government,22.776759,73.606981,Local NVR,7,2023,Active,TRUE
CAM01939,Western Rly Vadodara,Home Department - Police,Godhra Rly,IP Bullet,Honeywell,Government,22.77756,73.605599,Local NVR,7,2017,Active,TRUE
CAM01940,Western Rly Vadodara,Home Department - Police,Godhra Rly,IP Dome,Bosch,Government,22.776817,73.606435,Local NVR,15,2021,Offline,TRUE
CAM01941,Western Rly Vadodara,Home Department - Police,Godhra Rly,Analog PTZ,Hikvision,Government,22.776729,73.606419,Cloud,15,2020,Maintenance,TRUE
CAM01942,Western Rly Vadodara,Home Department - Police,Nadiad Rly,Analog Dome,Honeywell,Government,22.694156,72.85642,Cloud,7,2024,Maintenance,TRUE
CAM01943,Western Rly Vadodara,Home Department - Police,Nadiad Rly,IP Bullet,CP Plus,Government,22.693375,72.857641,Cloud,7,2020,Offline,TRUE
CAM01944,Western Rly Vadodara,Home Department - Police,Nadiad Rly,IP Dome,Dahua,Government,22.693472,72.857065,Cloud,7,2016,Active,TRUE
CAM01945,Western Rly Vadodara,Home Department - Police,Surat Rly,IP PTZ,Honeywell,Government,21.205025,72.840652,Local NVR,7,2018,Active,TRUE
CAM01946,Western Rly Vadodara,Home Department - Police,Surat Rly,Analog PTZ,Bosch,Government,21.205784,72.840194,Cloud,7,2016,Maintenance,TRUE
CAM01947,Western Rly Vadodara,Home Department - Police,Surat Rly,IP Dome,Hikvision,Government,21.205647,72.840198,Local NVR,15,2023,Offline,TRUE
CAM01948,Western Rly Vadodara,Home Department - Police,Vadodara Rly,Analog Dome,Honeywell,Government,22.311663,73.181531,Local NVR,30,2020,Active,TRUE
CAM01949,Western Rly Vadodara,Home Department - Police,Vadodara Rly,Analog Dome,Dahua,Government,22.310848,73.181202,Cloud,7,2025,Active,TRUE
CAM01950,Western Rly Vadodara,Home Department - Police,Vadodara Rly,Analog PTZ,Bosch,Government,22.310681,73.18049,Local NVR,7,2024,Offline,TRUE
CAM01951,Western Rly Vadodara,Home Department - Police,Vadodara Rly,IP Bullet,Honeywell,Government,22.310441,73.181554,Cloud,7,2017,Active,TRUE
CAM01952,Western Rly Vadodara,Home Department - Police,Valsad Rly,Analog Dome,Dahua,Government,20.608629,72.934367,Local NVR,30,2024,Maintenance,TRUE
CAM01953,Western Rly Vadodara,Home Department - Police,Valsad Rly,IP Bullet,CP Plus,Government,20.607755,72.933296,Local NVR,30,2017,Active,TRUE
CAM01954,Western Rly Vadodara,Home Department - Police,Valsad Rly,IP PTZ,Bosch,Government,20.608395,72.934367,Local NVR,7,2016,Maintenance,TRUE
CAM01955,Western Rly Vadodara,Home Department - Police,Dahod Rly,IP Dome,Dahua,Government,22.844789,74.251206,Cloud,15,2021,Maintenance,TRUE
CAM01956,Western Rly Vadodara,Home Department - Police,Dahod Rly,IP PTZ,Bosch,Government,22.844698,74.251318,Cloud,15,2019,Active,TRUE
CAM01957,Western Rly Vadodara,Home Department - Police,Dahod Rly,Analog Dome,Dahua,Government,22.844127,74.250902,Local NVR,7,2018,Active,TRUE
CAM01958,Western Rly Vadodara,Home Department - Police,Vapi Rly,Analog Dome,Bosch,Government,20.370602,72.909755,Local NVR,7,2018,Active,TRUE
CAM01959,Western Rly Vadodara,Home Department - Police,Vapi Rly,IP Dome,CP Plus,Government,20.372239,72.908432,Local NVR,15,2018,Active,TRUE
CAM01960,ACB,ACB,AHMEDABAD City ACB,Analog PTZ,Hikvision,Government,23.063095,72.598226,Cloud,30,2020,Active,TRUE
CAM01961,ACB,ACB,AHMEDABAD City ACB,IP Bullet,Bosch,Government,23.063844,72.599259,Local NVR,7,2019,Active,TRUE
CAM01962,ACB,ACB,AHMEDABAD City ACB,IP Dome,Honeywell,Government,23.063133,72.599261,Local NVR,7,2024,Active,TRUE
CAM01963,ACB,ACB,AHMEDABAD City ACB,Analog Dome,Hikvision,Government,23.062897,72.599687,Local NVR,30,2018,Active,TRUE
CAM01964,ACB,ACB,AHMEDABAD Rural AC,IP Bullet,Bosch,Government,23.062576,72.598861,Local NVR,15,2021,Offline,TRUE
CAM01965,ACB,ACB,AHMEDABAD Rural AC,IP PTZ,CP Plus,Government,23.062617,72.599329,Local NVR,30,2022,Active,TRUE
CAM01966,ACB,ACB,AHMEDABAD Rural AC,IP Dome,Hikvision,Government,23.062444,72.598983,Cloud,30,2018,Active,TRUE
CAM01967,ACB,ACB,AHMEDABAD Rural AC,IP Bullet,Hikvision,Government,23.062331,72.59995,Local NVR,15,2018,Active,TRUE
CAM01968,ACB,ACB,AMRELI ACB,IP Dome,Honeywell,Government,21.605561,71.217857,Local NVR,30,2022,Active,TRUE
CAM01969,ACB,ACB,AMRELI ACB,IP Bullet,Bosch,Government,21.606742,71.218171,Cloud,15,2021,Active,TRUE
CAM01970,ACB,ACB,AMRELI ACB,IP PTZ,CP Plus,Government,21.605218,71.218504,Local NVR,15,2020,Maintenance,TRUE
CAM01971,ACB,ACB,AMRELI ACB,IP Bullet,Dahua,Government,21.606541,71.218543,Local NVR,30,2023,Active,TRUE
CAM01972,ACB,ACB,ANAND ACB,Analog PTZ,Bosch,Government,22.542213,72.961902,Cloud,15,2018,Active,TRUE
CAM01973,ACB,ACB,ANAND ACB,Analog Dome,Honeywell,Government,22.540917,72.963163,Local NVR,15,2019,Active,TRUE
CAM01974,ACB,ACB,ANAND ACB,Analog PTZ,Dahua,Government,22.541947,72.962323,Local NVR,15,2016,Active,TRUE
CAM01975,ACB,ACB,ANAND ACB,IP Bullet,CP Plus,Government,22.540838,72.96296,Cloud,15,2024,Offline,TRUE
CAM01976,ACB,ACB,ARVALLI ACB,Analog Dome,Honeywell,Government,23.464956,73.297201,Cloud,15,2025,Active,TRUE
CAM01977,ACB,ACB,ARVALLI ACB,Analog PTZ,Honeywell,Government,23.464819,73.296894,Local NVR,7,2024,Active,TRUE
CAM01978,ACB,ACB,ARVALLI ACB,IP PTZ,Bosch,Government,23.464599,73.296333,Local NVR,30,2017,Offline,TRUE
CAM01979,ACB,ACB,BHARUCH ACB,IP PTZ,Dahua,Government,21.709418,72.991945,Local NVR,30,2019,Active,TRUE
CAM01980,ACB,ACB,BHARUCH ACB,Analog PTZ,Bosch,Government,21.709226,72.991645,Local NVR,7,2025,Offline,TRUE
CAM01981,ACB,ACB,BHAVNAGAR ACB,IP Bullet,Bosch,Government,21.767123,72.161514,Cloud,15,2023,Active,TRUE
CAM01982,ACB,ACB,BHAVNAGAR ACB,Analog Dome,Honeywell,Government,21.768776,72.161244,Local NVR,7,2020,Offline,TRUE
CAM01983,ACB,ACB,BOTAD ACB,Analog Dome,Hikvision,Government,22.10313,71.394152,Local NVR,30,2020,Active,TRUE
CAM01984,ACB,ACB,BOTAD ACB,IP Bullet,Bosch,Government,22.102661,71.393994,Local NVR,7,2017,Offline,TRUE
CAM01985,ACB,ACB,BOTAD ACB,IP Dome,Dahua,Government,22.102881,71.393026,Cloud,15,2022,Active,TRUE
CAM01986,ACB,ACB,BOTAD ACB,IP Bullet,Dahua,Government,22.101879,71.394676,Local NVR,15,2020,Active,TRUE
CAM01987,ACB,ACB,CHHOTAUDEPUR ACB,Analog PTZ,Dahua,Government,22.307961,74.011394,Cloud,7,2017,Active,TRUE
CAM01988,ACB,ACB,CHHOTAUDEPUR ACB,IP Bullet,Hikvision,Government,22.309166,74.012634,Local NVR,7,2016,Active,TRUE
CAM01989,ACB,ACB,CHHOTAUDEPUR ACB,Analog Dome,Bosch,Government,22.308971,74.011707,Cloud,15,2024,Offline,TRUE
CAM01990,ACB,ACB,DAHOD ACB,Analog PTZ,CP Plus,Government,22.843261,74.25162,Local NVR,7,2017,Offline,TRUE
CAM01991,ACB,ACB,DAHOD ACB,IP Dome,Hikvision,Government,22.843548,74.252285,Cloud,7,2025,Active,TRUE
CAM01992,ACB,ACB,DAHOD ACB,IP Bullet,Bosch,Government,22.842136,74.252446,Local NVR,7,2024,Active,TRUE
CAM01993,ACB,ACB,V-BHOOMI DWARKA A,IP PTZ,CP Plus,Government,22.22188,69.661508,Cloud,7,2024,Offline,TRUE
CAM01994,ACB,ACB,V-BHOOMI DWARKA A,IP Bullet,Bosch,Government,22.2216,69.662122,Local NVR,15,2017,Active,TRUE
CAM01995,ACB,ACB,V-BHOOMI DWARKA A,IP Dome,Bosch,Government,22.22161,69.661088,Cloud,7,2016,Offline,TRUE
CAM01996,ACB,ACB,Jamnagar ACB,Analog PTZ,Bosch,Government,22.45764,70.074332,Cloud,15,2021,Maintenance,TRUE
CAM01997,ACB,ACB,Jamnagar ACB,Analog Dome,Honeywell,Government,22.457762,70.074653,Cloud,30,2025,Active,TRUE
CAM01998,ACB,ACB,Jamnagar ACB,Analog PTZ,Hikvision,Government,22.458461,70.074132,Cloud,30,2024,Active,TRUE
CAM01999,ACB,ACB,GANDHINAGAR ACB,IP Dome,Hikvision,Government,23.218286,72.643627,Cloud,15,2020,Active,TRUE
CAM02000,ACB,ACB,GANDHINAGAR ACB,Analog PTZ,Dahua,Government,23.218977,72.643615,Local NVR,7,2018,Offline,TRUE
CAM02001,ACB,ACB,GIR SOMNATH ACB,IP PTZ,Hikvision,Government,20.906741,70.365037,Cloud,15,2020,Active,TRUE
CAM02002,ACB,ACB,GIR SOMNATH ACB,Analog Dome,Honeywell,Government,20.906939,70.36465,Cloud,15,2018,Active,TRUE
CAM02003,ACB,ACB,GIR SOMNATH ACB,Analog PTZ,Hikvision,Government,20.906777,70.364958,Cloud,30,2021,Active,TRUE
CAM02004,ACB,ACB,JUNAGADH ACB,Analog PTZ,Honeywell,Government,21.519271,70.459197,Cloud,30,2020,Offline,TRUE
CAM02005,ACB,ACB,JUNAGADH ACB,Analog PTZ,Honeywell,Government,21.519513,70.460347,Local NVR,7,2024,Maintenance,TRUE
CAM02006,ACB,ACB,JUNAGADH ACB,IP Dome,Dahua,Government,21.519184,70.458853,Local NVR,30,2022,Active,TRUE
CAM02007,ACB,ACB,JUNAGADH ACB,IP Dome,Hikvision,Government,21.518076,70.45895,Local NVR,7,2025,Maintenance,TRUE
CAM02008,ACB,ACB,KHEDA (nadiyad) ACB,Analog Dome,Honeywell,Government,22.699123,72.856075,Cloud,7,2018,Active,TRUE
CAM02009,ACB,ACB,KHEDA (nadiyad) ACB,IP Dome,Hikvision,Government,22.698695,72.85705,Local NVR,7,2025,Active,TRUE
CAM02010,ACB,ACB,KHEDA (nadiyad) ACB,IP Bullet,Bosch,Government,22.698697,72.857606,Cloud,30,2024,Offline,TRUE
CAM02011,ACB,ACB,MAHESANA ACB,IP PTZ,Honeywell,Government,23.601988,72.392194,Cloud,7,2019,Maintenance,TRUE
CAM02012,ACB,ACB,MAHESANA ACB,Analog Dome,Dahua,Government,23.60133,72.39208,Local NVR,7,2019,Maintenance,TRUE
CAM02013,ACB,ACB,MAHESANA ACB,Analog PTZ,Dahua,Government,23.602703,72.391621,Cloud,30,2025,Active,TRUE
CAM02014,ACB,ACB,MAHISAGAR ACB,IP Dome,Hikvision,Government,23.12284,73.600261,Local NVR,30,2023,Active,TRUE
CAM02015,ACB,ACB,MAHISAGAR ACB,IP Bullet,Honeywell,Government,23.123428,73.600338,Cloud,30,2025,Active,TRUE
CAM02016,ACB,ACB,MAHISAGAR ACB,IP Dome,Hikvision,Government,23.122322,73.599166,Local NVR,7,2019,Active,TRUE
CAM02017,ACB,ACB,MAHISAGAR ACB,IP Bullet,Hikvision,Government,23.122582,73.599297,Cloud,15,2016,Active,TRUE
CAM02018,ACB,ACB,MORBI ACB,Analog PTZ,Dahua,Government,22.823257,70.835528,Local NVR,15,2017,Offline,TRUE
CAM02019,ACB,ACB,MORBI ACB,IP Bullet,CP Plus,Government,22.824111,70.836066,Local NVR,15,2019,Active,TRUE
CAM02020,ACB,ACB,MORBI ACB,IP PTZ,Bosch,Government,22.824452,70.836813,Local NVR,15,2019,Active,TRUE
CAM02021,ACB,ACB,PALANPUR ACB,IP Dome,Bosch,Government,24.19233,72.43703,Local NVR,7,2016,Maintenance,TRUE
CAM02022,ACB,ACB,PALANPUR ACB,Analog PTZ,CP Plus,Government,24.192523,72.436713,Local NVR,7,2020,Maintenance,TRUE
CAM02023,ACB,ACB,PALANPUR ACB,IP PTZ,Dahua,Government,24.193738,72.437149,Local NVR,30,2025,Active,TRUE
CAM02024,ACB,ACB,PANCHAMAHAL ACB,IP PTZ,Dahua,Government,22.773497,73.61865,Cloud,15,2023,Active,TRUE
CAM02025,ACB,ACB,PANCHAMAHAL ACB,IP PTZ,Bosch,Government,22.773924,73.617335,Cloud,30,2019,Offline,TRUE
CAM02026,ACB,ACB,PANCHAMAHAL ACB,Analog PTZ,Honeywell,Government,22.77429,73.617355,Local NVR,30,2020,Active,TRUE
CAM02027,ACB,ACB,RAJKOT CITY ACB,IP PTZ,Hikvision,Government,22.297056,70.801836,Cloud,30,2020,Active,TRUE
CAM02028,ACB,ACB,RAJKOT CITY ACB,Analog Dome,Honeywell,Government,22.295938,70.801415,Cloud,30,2019,Maintenance,TRUE
CAM02029,ACB,ACB,RAJKOT CITY ACB,Analog PTZ,Honeywell,Government,22.297263,70.800912,Local NVR,30,2016,Active,TRUE
CAM02030,ACB,ACB,RAJKOT RURAL ACB,IP PTZ,Dahua,Government,22.29637,70.801243,Local NVR,30,2020,Active,TRUE
CAM02031,ACB,ACB,RAJKOT RURAL ACB,Analog Dome,Honeywell,Government,22.296636,70.802112,Local NVR,7,2025,Maintenance,TRUE
CAM02032,ACB,ACB,SABARKANTHA ACB,IP Dome,Dahua,Government,23.603031,72.96239,Local NVR,15,2021,Active,TRUE
CAM02033,ACB,ACB,SABARKANTHA ACB,Analog Dome,Hikvision,Government,23.602865,72.961676,Cloud,7,2022,Offline,TRUE
CAM02034,ACB,ACB,SABARKANTHA ACB,IP Bullet,Bosch,Government,23.60352,72.961204,Local NVR,30,2016,Active,TRUE
CAM02035,ACB,ACB,SURAT CITY ACB,IP Bullet,CP Plus,Government,21.188568,72.8116,Cloud,7,2023,Active,TRUE
CAM02036,ACB,ACB,SURAT CITY ACB,IP PTZ,Hikvision,Government,21.187516,72.810305,Local NVR,30,2025,Offline,TRUE
CAM02037,ACB,ACB,SURAT RURAL ACB,Analog Dome,Hikvision,Government,21.18895,72.810011,Cloud,15,2019,Offline,TRUE
CAM02038,ACB,ACB,SURAT RURAL ACB,IP Dome,Bosch,Government,21.188308,72.810975,Local NVR,30,2019,Active,TRUE
CAM02039,ACB,ACB,SURAT RURAL ACB,IP PTZ,CP Plus,Government,21.188525,72.811096,Local NVR,15,2016,Active,TRUE
CAM02040,ACB,ACB,SUREDRANAGAR ACB,Analog PTZ,Hikvision,Government,22.723664,71.621655,Local NVR,30,2025,Active,TRUE
CAM02041,ACB,ACB,SUREDRANAGAR ACB,IP Bullet,Hikvision,Government,22.724439,71.622598,Cloud,30,2024,Offline,TRUE
CAM02042,ACB,ACB,TAPI ACB,IP Bullet,Hikvision,Government,21.11475,73.386036,Cloud,7,2018,Active,TRUE
CAM02043,ACB,ACB,TAPI ACB,IP PTZ,CP Plus,Government,21.113905,73.38622,Cloud,7,2016,Active,TRUE
CAM02044,ACB,ACB,VADODARA city ACB,IP PTZ,CP Plus,Government,22.307901,73.180686,Cloud,7,2020,Maintenance,TRUE
CAM02045,ACB,ACB,VADODARA city ACB,Analog Dome,CP Plus,Government,22.30694,73.180627,Local NVR,7,2016,Active,TRUE
CAM02046,ACB,ACB,VADODARA city ACB,IP PTZ,Hikvision,Government,22.307635,73.1807,Local NVR,7,2018,Active,TRUE
CAM02047,ACB,ACB,VADODARA city ACB,Analog Dome,Honeywell,Government,22.306738,73.181255,Local NVR,15,2024,Active,TRUE
CAM02048,ACB,ACB,VADODARA Rural ACB,IP PTZ,CP Plus,Government,22.307218,73.18134,Local NVR,15,2023,Active,TRUE
CAM02049,ACB,ACB,VADODARA Rural ACB,IP Bullet,Bosch,Government,22.306727,73.180704,Local NVR,15,2016,Offline,TRUE
CAM02050,ACB,ACB,VADODARA Rural ACB,IP Dome,CP Plus,Government,22.307096,73.180483,Cloud,7,2025,Offline,TRUE
CAM02051,ACB,ACB,VADODARA Rural ACB,IP PTZ,Honeywell,Government,22.307968,73.180523,Cloud,7,2023,Offline,TRUE
CAM02052,ACB,ACB,VALASAD DANG ACB,IP Bullet,Hikvision,Government,20.606562,72.928765,Cloud,7,2018,Offline,TRUE
CAM02053,ACB,ACB,VALASAD DANG ACB,IP Dome,Dahua,Government,20.606586,72.928958,Local NVR,15,2024,Offline,TRUE
CAM02054,ACB,ACB,KUTCH(WEST) ACB,IP Bullet,CP Plus,Government,23.255711,69.664649,Cloud,30,2023,Active,TRUE
CAM02055,ACB,ACB,KUTCH(WEST) ACB,IP PTZ,Honeywell,Government,23.255152,69.665695,Cloud,30,2017,Active,TRUE
CAM02056,ACB,ACB,NAVASARI ACB,IP Dome,Hikvision,Government,20.950181,72.929815,Cloud,7,2021,Active,TRUE
CAM02057,ACB,ACB,NAVASARI ACB,Analog PTZ,CP Plus,Government,20.951438,72.93062,Cloud,7,2017,Active,TRUE
CAM02058,ACB,ACB,NAVASARI ACB,Analog Dome,Dahua,Government,20.95075,72.930768,Cloud,30,2023,Offline,TRUE
CAM02059,ACB,ACB,NARMADA ACB,IP PTZ,Hikvision,Government,21.881895,73.503979,Local NVR,15,2021,Active,TRUE
CAM02060,ACB,ACB,NARMADA ACB,Analog Dome,Honeywell,Government,21.880887,73.503182,Local NVR,15,2018,Maintenance,TRUE
CAM02061,ACB,ACB,PATAN ACB,Analog PTZ,Honeywell,Government,23.851442,72.139092,Cloud,15,2018,Maintenance,TRUE
CAM02062,ACB,ACB,PATAN ACB,IP Dome,Hikvision,Government,23.850648,72.139867,Cloud,7,2023,Active,TRUE
CAM02063,ACB,ACB,PATAN ACB,IP Dome,Dahua,Government,23.851398,72.139634,Local NVR,30,2021,Active,TRUE
CAM02064,ACB,ACB,PATAN ACB,IP PTZ,CP Plus,Government,23.850533,72.139967,Local NVR,30,2019,Active,TRUE
CAM02065,ACB,ACB,PORBANDAR ACB,IP Bullet,Honeywell,Government,21.638988,69.66812,Local NVR,30,2020,Active,TRUE
CAM02066,ACB,ACB,PORBANDAR ACB,IP Dome,Bosch,Government,21.639318,69.668103,Cloud,7,2023,Maintenance,TRUE
CAM02067,ACB,ACB,PORBANDAR ACB,Analog Dome,Dahua,Government,21.639407,69.669138,Cloud,30,2023,Offline,TRUE
CAM02068,ACB,ACB,KUTCH(EAST) ACB,IP Dome,Bosch,Government,23.07207,70.138093,Local NVR,30,2016,Active,TRUE
CAM02069,ACB,ACB,KUTCH(EAST) ACB,Analog PTZ,Dahua,Government,23.073446,70.139631,Cloud,30,2016,Maintenance,TRUE
CAM02070,CID Crime,CID Crime,Ahmedabad Zone,IP PTZ,CP Plus,Government,23.056082,72.612603,Cloud,15,2019,Active,TRUE
CAM02071,CID Crime,CID Crime,Ahmedabad Zone,IP PTZ,Honeywell,Government,23.054933,72.613366,Local NVR,30,2018,Active,TRUE
CAM02072,CID Crime,CID Crime,Ahmedabad Zone,IP PTZ,Dahua,Government,23.055436,72.613316,Cloud,7,2020,Active,TRUE
CAM02073,CID Crime,CID Crime,Border Zone Kutch,IP PTZ,CP Plus,Government,23.242462,69.666265,Cloud,15,2024,Active,TRUE
CAM02074,CID Crime,CID Crime,Border Zone Kutch,Analog PTZ,Bosch,Government,23.241248,69.667602,Cloud,15,2022,Active,TRUE
CAM02075,CID Crime,CID Crime,Border Zone Kutch,IP Bullet,Bosch,Government,23.242464,69.667589,Cloud,30,2016,Active,TRUE
CAM02076,CID Crime,CID Crime,Gandhinagar Zone,IP Dome,Hikvision,Government,23.239006,72.67187,Local NVR,15,2019,Active,TRUE
CAM02077,CID Crime,CID Crime,Gandhinagar Zone,Analog Dome,Honeywell,Government,23.238768,72.672037,Cloud,7,2020,Active,TRUE
CAM02078,CID Crime,CID Crime,Gandhinagar Zone,Analog Dome,CP Plus,Government,23.238691,72.672534,Local NVR,15,2024,Active,TRUE
CAM02079,CID Crime,CID Crime,Rajkot Zone,IP Dome,Dahua,Government,22.306037,70.79596,Cloud,15,2021,Active,TRUE
CAM02080,CID Crime,CID Crime,Rajkot Zone,IP Bullet,Honeywell,Government,22.305307,70.795094,Local NVR,30,2021,Active,TRUE
CAM02081,CID Crime,CID Crime,Rajkot Zone,IP Bullet,Hikvision,Government,22.306529,70.794925,Cloud,7,2019,Offline,TRUE
